일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2020/12/24","2806.86","47.04","1.70","2762.60","2812.16","2762.60","1030890446","19984695285723","1936826862099535"
"2020/12/23","2759.82","26.14","0.96","2737.74","2769.08","2716.28","1121346859","20281217886958","1901461519264269"
"2020/12/22","2733.68","-44.97","-1.62","2772.03","2774.22","2733.64","1260761729","19881377633257","1881809988083713"
"2020/12/21","2778.65","6.47","0.23","2771.98","2780.24","2747.09","1139513643","18972230585146","1911737300659013"
"2020/12/18","2772.18","1.75","0.06","2770.95","2782.15","2762.80","1059143711","19166224753391","1907350242179315"
"2020/12/17","2770.43","-1.36","-0.05","2769.89","2772.71","2742.25","1015484002","16275328677791","1906419279762760"
"2020/12/16","2771.79","14.97","0.54","2763.64","2781.08","2761.50","1166637812","13649676610565","1907811219051220"
"2020/12/15","2756.82","-5.38","-0.19","2763.65","2769.37","2735.08","1093522786","15537969160194","1897677116864841"
"2020/12/14","2762.20","-7.86","-0.28","2769.43","2782.79","2755.29","1113630947","17012253010491","1901627365336434"
"2020/12/11","2770.06","23.60","0.86","2754.16","2781.04","2754.16","1215239032","18329100479780","1906299604955606"
"2020/12/10","2746.46","-9.01","-0.33","2750.34","2765.46","2718.70","1227651010","20630646948075","1889374447167521"
"2020/12/09","2755.47","54.54","2.02","2703.30","2755.47","2703.30","1252304581","17007606430269","1894556865472972"
"2020/12/08","2700.93","-44.51","-1.62","2745.13","2747.45","2700.92","1415239942","17157198863683","1857599327331940"
"2020/12/07","2745.44","13.99","0.51","2738.11","2754.01","2711.42","1499265153","17933011742727","1888221381669925"
"2020/12/04","2731.45","35.23","1.31","2705.34","2742.77","2705.34","1778896587","19875836212787","1877444703497805"
"2020/12/03","2696.22","20.32","0.76","2686.38","2696.22","2672.85","817065939","15605053580066","1852628727864506"
"2020/12/02","2675.90","41.65","1.58","2645.88","2677.26","2644.53","1076203655","17506705123429","1838364843453852"
"2020/12/01","2634.25","42.91","1.66","2613.42","2638.87","2611.67","1151129297","15947293131345","1809494578238153"
"2020/11/30","2591.34","-42.11","-1.60","2648.05","2648.66","2591.34","1311831336","21231831917326","1779635399547144"
"2020/11/27","2633.45","7.54","0.29","2624.80","2635.00","2618.47","1196041606","12641691352531","1808171429285453"
"2020/11/26","2625.91","24.37","0.94","2605.73","2625.97","2592.43","1387435238","12714565083678","1803103424613782"
"2020/11/25","2601.54","-16.22","-0.62","2637.34","2642.26","2583.41","1410104868","21795847753690","1786075295495671"
"2020/11/24","2617.76","15.17","0.58","2616.28","2628.52","2605.03","1364506405","16886574054872","1797825354983515"
"2020/11/23","2602.59","49.09","1.92","2560.04","2605.58","2553.70","1649443107","15763526188303","1786992047787319"
"2020/11/20","2553.50","6.08","0.24","2544.06","2558.21","2539.79","1129500879","12266185661760","1752065079766571"
"2020/11/19","2547.42","1.78","0.07","2536.89","2548.95","2529.53","976483462","12515007352046","1747598155153766"
"2020/11/18","2545.64","6.49","0.26","2548.85","2553.95","2536.78","923504383","13554047699644","1746416815167178"
"2020/11/17","2539.15","-3.88","-0.15","2544.12","2556.09","2533.34","1267494728","17795513090344","1742186196159940"
"2020/11/16","2543.03","49.16","1.97","2507.46","2546.37","2507.46","1239135119","19088399737620","1744282188041007"
"2020/11/13","2493.87","18.25","0.74","2470.12","2495.77","2460.96","1072383498","17043855124582","1710439788437341"
"2020/11/12","2475.62","-10.25","-0.41","2482.68","2488.79","2467.04","1278691998","16420009591949","1698329618456244"
"2020/11/11","2485.87","33.04","1.35","2459.50","2488.04","2459.50","1272038626","18307325541732","1703946066895422"
"2020/11/10","2452.83","5.63","0.23","2453.95","2457.94","2435.59","1464168039","17981336024179","1681030953363295"
"2020/11/09","2447.20","30.70","1.27","2438.63","2459.15","2434.52","1354862753","14847225309910","1676944568916187"
"2020/11/06","2416.50","2.71","0.11","2421.79","2431.11","2404.97","825568502","12579332613740","1655495906955745"
"2020/11/05","2413.79","56.47","2.40","2373.41","2413.79","2370.85","702037484","12578752394172","1653392888446002"
"2020/11/04","2357.32","14.01","0.60","2361.32","2371.14","2339.95","986786300","14835038714079","1614836760091792"
"2020/11/03","2343.31","43.15","1.88","2315.81","2344.77","2315.30","887445456","10874229018838","1605475497111717"
"2020/11/02","2300.16","33.01","1.46","2276.61","2302.64","2267.95","678501162","8514452400699","1575793149855746"
"2020/10/30","2267.15","-59.52","-2.56","2319.56","2320.20","2266.93","795585220","11782117594513","1553004436321479"
"2020/10/29","2326.67","-18.59","-0.79","2312.34","2330.17","2299.91","509768187","10357788036488","1594058108729745"
"2020/10/28","2345.26","14.42","0.62","2324.18","2345.46","2316.47","705770290","8941027932538","1607471156017429"
"2020/10/27","2330.84","-13.07","-0.56","2328.66","2349.33","2321.23","666941810","11269186068061","1598388909961950"
"2020/10/26","2343.91","-16.90","-0.72","2366.50","2374.50","2342.58","822267739","11654273569215","1607185398283116"
"2020/10/23","2360.81","5.76","0.24","2364.84","2368.57","2344.49","890384626","10724121608942","1618108162219142"
"2020/10/22","2355.05","-15.81","-0.67","2355.61","2360.22","2339.73","815612184","9774988622255","1614311508932465"
"2020/10/21","2370.86","12.45","0.53","2363.03","2371.74","2356.32","812837069","9864097899775","1624489276959617"
"2020/10/20","2358.41","11.67","0.50","2333.56","2358.41","2322.06","874293348","11833547961055","1616230745099862"
"2020/10/19","2346.74","5.21","0.22","2352.92","2364.25","2344.77","931645042","10490729774189","1607299315745084"
"2020/10/16","2341.53","-19.68","-0.83","2363.88","2370.73","2325.03","920205454","11141460474055","1604041752351323"
"2020/10/15","2361.21","-19.27","-0.81","2375.91","2376.73","2348.74","1165501314","13029475151158","1617478082483597"
"2020/10/14","2380.48","-22.67","-0.94","2403.74","2405.56","2375.54","901176740","11018495309857","1621936204288970"
"2020/10/13","2403.15","-0.58","-0.02","2416.85","2418.89","2385.87","724920330","10203177944787","1636705769564671"
"2020/10/12","2403.73","11.77","0.49","2404.18","2409.42","2393.74","843574320","10693282773334","1636302268568863"
"2020/10/08","2391.96","5.02","0.21","2408.49","2409.01","2383.82","961726151","12530442220994","1628133500468590"
"2020/10/07","2386.94","21.04","0.89","2350.82","2387.45","2347.82","737994343","8971100519076","1624292281536511"
"2020/10/06","2365.90","7.90","0.34","2369.17","2378.28","2355.39","861754649","11131424105719","1609944298087034"
"2020/10/05","2358.00","30.11","1.29","2330.55","2364.73","2327.83","763618171","10682774304838","1604627371598546"
"2020/09/29","2327.89","19.81","0.86","2331.51","2339.83","2320.04","646218105","9487146664002","1584465079441896"
"2020/09/28","2308.08","29.29","1.29","2301.16","2314.81","2291.32","605977250","8971171704466","1571128314429551"
"2020/09/25","2278.79","6.09","0.27","2295.19","2296.36","2267.63","697961594","10181604242046","1551915293505294"
"2020/09/24","2272.70","-60.54","-2.59","2295.62","2309.74","2268.88","714881419","12469005382919","1547321102894255"
"2020/09/23","2333.24","0.65","0.03","2352.56","2354.46","2287.44","735041523","13562935251189","1587924102514894"
"2020/09/22","2332.59","-56.80","-2.38","2388.14","2388.49","2323.58","1051028207","17896725781419","1587733595560952"
"2020/09/21","2389.39","-23.01","-0.95","2412.44","2427.17","2379.38","1041993131","14215076014331","1625769302772281"
"2020/09/18","2412.40","6.23","0.26","2413.53","2417.81","2396.33","756516872","13965196874371","1640898100271018"
"2020/09/17","2406.17","-29.75","-1.22","2430.77","2437.02","2398.69","853740333","14235035868846","1636916706307134"
"2020/09/16","2435.92","-7.66","-0.31","2442.72","2450.53","2429.94","772938451","11855356972071","1657263234612989"
"2020/09/15","2443.58","15.67","0.65","2434.59","2444.57","2423.79","849968969","11840594190854","1662644696534407"
"2020/09/14","2427.91","31.22","1.30","2418.33","2429.07","2410.79","963082613","12021767344457","1652166907017391"
"2020/09/11","2396.69","0.21","0.01","2389.76","2397.56","2374.00","882880372","12068892326762","1630532301019895"
"2020/09/10","2396.48","20.67","0.87","2404.83","2406.68","2388.56","1064574011","15782939154843","1630210829012952"
"2020/09/09","2375.81","-26.10","-1.09","2372.53","2388.85","2369.12","946247432","15502530521592","1615470588593288"
"2020/09/08","2401.91","17.69","0.74","2402.66","2407.56","2391.43","979357221","17297863872467","1633223139885418"
"2020/09/07","2384.22","15.97","0.67","2369.85","2387.49","2362.42","1197385474","17183375926104","1620531147584954"
"2020/09/04","2368.25","-27.65","-1.15","2332.68","2371.02","2332.68","1351039363","19692978202805","1609097990279875"
"2020/09/03","2395.90","31.53","1.33","2383.26","2401.78","2382.23","981546067","17420976999156","1627702404391316"
"2020/09/02","2364.37","14.82","0.63","2363.43","2369.57","2341.29","1429273398","15793103441693","1605940739103531"
"2020/09/01","2349.55","23.38","1.01","2340.19","2355.90","2331.23","1085245170","16664315188856","1596297722994903"
"2020/08/31","2326.17","-27.63","-1.17","2377.09","2381.50","2326.06","1647817574","19494383573469","1581099787409825"
"2020/08/28","2353.80","9.35","0.40","2362.22","2379.26","2345.28","1297312453","15539938168140","1599550088938588"
"2020/08/27","2344.45","-24.87","-1.05","2371.95","2373.36","2344.38","913917009","15184934096620","1593246017303196"
"2020/08/26","2369.32","2.59","0.11","2367.74","2374.68","2336.98","956477600","14435847151150","1610120509376745"
"2020/08/25","2366.73","36.90","1.58","2352.15","2369.78","2340.97","771584899","13567979759561","1608120252926561"
"2020/08/24","2329.83","25.24","1.10","2309.38","2332.33","2283.48","649276997","11654192722499","1583436465121661"
"2020/08/21","2304.59","30.37","1.34","2306.16","2329.34","2280.97","865735547","14111672142563","1566780398603402"
"2020/08/20","2274.22","-86.32","-3.66","2339.91","2357.08","2270.85","903743682","17101785025778","1546235567296680"
"2020/08/19","2360.54","12.30","0.52","2370.87","2380.10","2353.17","637965095","12367503045993","1604983684782229"
"2020/08/18","2348.24","-59.25","-2.46","2405.84","2419.65","2336.78","909750109","17572479450022","1596724896699329"
"2020/08/14","2407.49","-30.04","-1.23","2427.85","2435.00","2383.69","968124509","16595686362692","1636857790126833"
"2020/08/13","2437.53","5.18","0.21","2455.28","2458.17","2412.49","907218783","18250022567058","1656293275231288"
"2020/08/12","2432.35","13.68","0.57","2414.78","2432.35","2393.27","763734794","16680055518488","1652303924857376"
"2020/08/11","2418.67","32.29","1.35","2396.11","2429.36","2396.11","843437905","19680402218094","1643244636026510"
"2020/08/10","2386.38","34.71","1.48","2353.92","2390.51","2349.33","784617498","19511321883161","1621675150702310"
"2020/08/07","2351.67","9.06","0.39","2349.25","2362.24","2333.62","812594607","17585764473385","1598022872221562"
"2020/08/06","2342.61","30.75","1.33","2322.64","2352.48","2322.64","797147074","17831685624449","1590672220686184"
"2020/08/05","2311.86","31.89","1.40","2289.23","2312.14","2283.95","841298584","17883091283569","1569777969023678"
"2020/08/04","2279.97","28.93","1.29","2272.33","2284.66","2269.69","722906377","15287235291908","1548269501517691"
"2020/08/03","2251.04","1.67","0.07","2251.65","2254.38","2237.04","648462478","13612906120002","1528025690762966"
"2020/07/31","2249.37","-17.64","-0.78","2278.53","2281.41","2248.49","739688794","13002293229614","1526798727989548"
"2020/07/30","2267.01","3.85","0.17","2275.33","2281.33","2263.81","713039430","13550209339034","1539287192950517"
"2020/07/29","2263.16","6.17","0.27","2258.35","2276.79","2252.24","899494183","15500571709743","1536196696120976"
"2020/07/28","2256.99","39.13","1.76","2238.19","2266.00","2237.21","866725741","17516981979726","1530086533583406"
"2020/07/27","2217.86","17.42","0.79","2203.48","2231.25","2203.48","928624589","14256877111350","1502710705541910"
"2020/07/24","2200.44","-15.75","-0.71","2196.73","2219.57","2195.49","1001024922","17156946661845","1490986231772619"
"2020/07/23","2216.19","-12.47","-0.56","2227.24","2227.24","2202.99","934542334","16328982791157","1501425781726753"
"2020/07/22","2228.66","-0.17","-0.01","2228.20","2238.86","2221.62","856218145","15651892519811","1509717832642203"
"2020/07/21","2228.83","30.63","1.39","2219.19","2234.86","2214.28","918483110","15759332636629","1509515194204624"
"2020/07/20","2198.20","-2.99","-0.14","2209.59","2209.59","2183.83","686819331","12025004388559","1488358383872006"
"2020/07/17","2201.19","17.43","0.80","2187.85","2204.20","2187.85","569297015","10191102923037","1490180654286876"
"2020/07/16","2183.76","-18.12","-0.82","2203.30","2207.34","2177.82","784637064","11304254033107","1478307592869367"
"2020/07/15","2201.88","18.27","0.84","2208.73","2216.97","2190.66","830266170","13641396398926","1490240355001560"
"2020/07/14","2183.61","-2.45","-0.11","2176.43","2183.61","2165.60","810952190","11633360175479","1477856002350806"
"2020/07/13","2186.06","35.81","1.67","2170.51","2188.80","2163.07","650230828","10462265621930","1479593285922319"
"2020/07/10","2150.25","-17.65","-0.81","2171.44","2171.52","2140.29","886987422","12048058313719","1455781560911370"
"2020/07/09","2167.90","9.02","0.42","2171.15","2181.48","2166.74","619368220","12029949538080","1467208749209185"
"2020/07/08","2158.88","-5.29","-0.24","2166.76","2173.83","2150.89","677810176","11567569371753","1460994855195639"
"2020/07/07","2164.17","-23.76","-1.09","2202.04","2206.79","2164.03","847434362","14858393386688","1465179698333403"
"2020/07/06","2187.93","35.52","1.65","2158.95","2191.28","2157.71","666902024","11656294735939","1480948171498278"
"2020/07/03","2152.41","17.04","0.80","2147.89","2153.54","2135.30","770054734","8649543800140","1456812255014887"
"2020/07/02","2135.37","28.67","1.36","2116.72","2135.37","2113.98","1091965156","10745168204526","1445664482444930"
"2020/07/01","2106.70","-1.63","-0.08","2128.81","2133.55","2101.33","1116220850","10232631942700","1417280238019280"
"2020/06/30","2108.33","14.85","0.71","2124.38","2134.38","2108.26","708604874","11699082707241","1418860741475329"
"2020/06/29","2093.48","-41.17","-1.93","2105.54","2120.50","2087.84","643155859","9025867722947","1408463551776580"
"2020/06/26","2134.65","22.28","1.05","2137.47","2142.04","2115.25","761043656","9821159648182","1436168481341002"
"2020/06/25","2112.37","-49.14","-2.27","2130.45","2143.33","2112.37","1017720601","10692627098579","1420866478316469"
"2020/06/24","2161.51","30.27","1.42","2145.93","2171.86","2143.91","913896139","13324797690536","1453951200553877"
"2020/06/23","2131.24","4.51","0.21","2149.13","2158.15","2110.51","917567444","13496081372787","1433435233461333"
"2020/06/22","2126.73","-14.59","-0.68","2126.38","2142.88","2122.10","789371970","10098315248975","1430718937268391"
"2020/06/19","2141.32","7.84","0.37","2153.09","2153.57","2108.91","1079452697","12300498419524","1441080602939928"
"2020/06/18","2133.48","-7.57","-0.35","2134.35","2145.13","2120.29","767184256","11089871020141","1435518023343328"
"2020/06/17","2141.05","3.00","0.14","2133.18","2154.37","2105.26","927515701","15458440200634","1440025501583959"
"2020/06/16","2138.05","107.23","5.28","2091.09","2138.08","2079.02","973638914","13837056898298","1437701364296343"
"2020/06/15","2030.82","-101.48","-4.76","2114.41","2129.67","2030.82","1072277727","18242464517682","1366175254025951"
"2020/06/12","2132.30","-44.48","-2.04","2088.24","2137.12","2084.63","689896760","14960780838903","1434087757539005"
"2020/06/11","2176.78","-18.91","-0.86","2184.36","2200.72","2148.51","827381476","16987057620203","1464392589642064"
"2020/06/10","2195.69","6.77","0.31","2187.91","2200.68","2178.12","706294077","12888183095069","1476712867540628"
"2020/06/09","2188.92","4.63","0.21","2206.23","2212.17","2166.01","817085488","14689860828352","1472051666137017"
"2020/06/08","2184.29","2.42","0.11","2215.60","2217.21","2174.96","854035253","13145519107463","1468714983884430"
"2020/06/05","2181.87","30.69","1.43","2151.17","2187.25","2138.18","854591430","12778905806695","1466769477352700"
"2020/06/04","2151.18","4.18","0.19","2181.64","2191.00","2139.68","1393307839","16034002142290","1446260119584246"
"2020/06/03","2147.00","59.81","2.87","2108.55","2156.55","2107.69","1152001392","16998832251499","1442871666450862"
"2020/06/02","2087.19","22.11","1.07","2061.45","2089.43","2059.14","1000332119","10232916613603","1402057228354535"
"2020/06/01","2065.08","35.48","1.75","2037.04","2065.38","2035.63","997348462","9839657383038","1387477878880702"
"2020/05/29","2029.60","1.06","0.05","2018.37","2038.89","2006.62","1086214531","14084590166800","1363450451367235"
"2020/05/28","2028.54","-2.66","-0.13","2047.08","2054.52","2003.75","1172134329","14479213391390","1363293486469432"
"2020/05/27","2031.20","1.42","0.07","2027.90","2043.44","2019.82","1178847686","12635098387337","1364678862910216"
"2020/05/26","2029.78","35.18","1.76","2001.00","2029.89","1997.94","1017804023","12545313579781","1363735033916035"
"2020/05/25","1994.60","24.47","1.24","1980.51","1994.90","1967.84","641458990","7960324756104","1340826177203951"
"2020/05/22","1970.13","-28.18","-1.41","2001.60","2002.65","1961.40","847467288","9509771760326","1324302793166826"
"2020/05/21","1998.31","8.67","0.44","2003.20","2004.95","1993.00","601199346","8636997699884","1343561077622969"
"2020/05/20","1989.64","9.03","0.46","1972.12","1992.20","1972.12","699446970","8248632036086","1337699454438994"
"2020/05/19","1980.61","43.50","2.25","1977.47","1983.77","1968.59","773414630","11918300290192","1331835811527638"
"2020/05/18","1937.11","9.83","0.51","1934.51","1943.07","1921.14","761695993","9394306873102","1301926005473237"
"2020/05/15","1927.28","2.32","0.12","1937.63","1938.59","1913.21","866357217","9723312708078","1294619578424819"
"2020/05/14","1924.96","-15.46","-0.80","1922.44","1931.43","1913.49","760646303","9469021404658","1292884145462489"
"2020/05/13","1940.42","18.25","0.95","1897.50","1940.42","1897.24","618783618","9012307818081","1303464008136505"
"2020/05/12","1922.17","-13.23","-0.68","1938.62","1938.62","1905.17","799930033","9681896635050","1291568129833589"
"2020/05/11","1935.40","-10.42","-0.54","1953.51","1960.46","1932.87","591282994","7752760806973","1300769233598186"
"2020/05/08","1945.82","17.21","0.89","1944.94","1956.89","1942.54","784772658","7941567564414","1307404235915187"
"2020/05/07","1928.61","-0.15","-0.01","1922.00","1938.50","1918.57","775657990","7383335083519","1296095632739743"
"2020/05/06","1928.76","33.39","1.76","1919.45","1928.76","1902.55","1082526836","8550700968723","1296556106111278"
"2020/05/04","1895.37","-52.19","-2.68","1906.42","1918.66","1894.29","1146855467","10261902202857","1274213042153076"
"2020/04/29","1947.56","13.47","0.70","1936.89","1957.51","1934.31","1984181619","10525128532479","1309179248330950"
"2020/04/28","1934.09","11.32","0.59","1931.25","1941.79","1911.63","1173476059","10375078302989","1300504429056374"
"2020/04/27","1922.77","33.76","1.79","1897.06","1929.82","1894.62","735662975","8171668846877","1293318256998546"
"2020/04/24","1889.01","-25.72","-1.34","1906.07","1908.29","1880.71","933917234","9647344478840","1271159366876740"
"2020/04/23","1914.73","18.58","0.98","1907.45","1923.53","1895.98","683719714","9124271815911","1287024851033628"
"2020/04/22","1896.15","16.77","0.89","1855.51","1897.90","1844.85","820359973","9428672633853","1274786181055578"
"2020/04/21","1879.38","-18.98","-1.00","1886.78","1898.32","1841.66","1174293762","13863164450974","1263694525894965"
"2020/04/20","1898.36","-16.17","-0.84","1908.34","1925.25","1893.17","1087463349","11915932209602","1276932686171999"
"2020/04/17","1914.53","57.46","3.09","1893.31","1926.02","1893.19","1667459582","14127722405516","1287911930998779"
"2020/04/16","1857.07","-0.01","0.00","1839.51","1862.23","1828.13","878338050","10710793199999","1248881506244681"
"2020/04/14","1857.08","31.32","1.72","1846.41","1864.46","1837.17","886766248","9995854086344","1248940314010211"
"2020/04/13","1825.76","-34.94","-1.88","1853.30","1853.30","1825.76","1017751537","9516704096110","1228226157795454"
"2020/04/10","1860.70","24.49","1.33","1835.76","1861.10","1824.43","992548388","12009988837226","1251445975432980"
"2020/04/09","1836.21","29.07","1.61","1838.09","1839.33","1818.30","920570686","10517358549787","1235327684208445"
"2020/04/08","1807.14","-16.46","-0.90","1815.75","1842.16","1801.80","907493916","11126542159615","1215858624385370"
"2020/04/07","1823.60","31.72","1.77","1826.72","1838.97","1791.92","951738564","11628935543509","1226518732401875"
"2020/04/06","1791.88","66.44","3.85","1745.25","1794.19","1742.67","1219388574","10957483192535","1205000551883535"
"2020/04/03","1725.44","0.58","0.03","1731.17","1743.91","1706.68","1000086507","10153714406089","1160743273084198"
"2020/04/02","1724.86","39.40","2.34","1693.53","1726.76","1664.13","766313445","10152244718742","1159987256045893"
"2020/04/01","1685.46","-69.18","-3.94","1737.28","1762.44","1685.37","1243590730","12110507381678","1133944054487121"
"2020/03/31","1754.64","37.52","2.19","1739.29","1757.81","1722.62","1037488156","13905369066747","1179728722560726"
"2020/03/30","1717.12","-0.61","-0.04","1670.34","1729.63","1659.95","767776797","9081049803032","1155630476602887"
"2020/03/27","1717.73","31.49","1.87","1756.07","1759.05","1668.21","1077526545","12851932962119","1156581472275771"
"2020/03/26","1686.24","-18.52","-1.09","1699.11","1735.75","1679.23","992473707","12374197616604","1135741554179897"
"2020/03/25","1704.76","94.79","5.89","1668.19","1707.64","1645.28","872808831","12612287867284","1147712134896263"
"2020/03/24","1609.97","127.51","8.60","1523.69","1609.97","1508.68","679288486","10481447737237","1083695461251076"
"2020/03/23","1482.46","-83.69","-5.34","1474.45","1516.75","1458.41","647528307","9645271634190","998450497948322"
"2020/03/20","1566.15","108.51","7.44","1498.49","1566.82","1466.48","817021497","10632970114698","1054892888467243"
"2020/03/19","1457.64","-133.56","-8.39","1626.09","1626.09","1439.43","977674546","11932492035885","982169749104868"
"2020/03/18","1591.20","-81.24","-4.86","1686.12","1693.95","1591.12","728007845","9576387436387","1071788837300586"
"2020/03/17","1672.44","-42.42","-2.47","1640.84","1722.97","1637.88","649779162","9709076676434","1126202983998029"
"2020/03/16","1714.86","-56.58","-3.19","1805.43","1805.43","1714.38","682003596","8593833318802","1155216110560059"
"2020/03/13","1771.44","-62.89","-3.43","1722.68","1809.31","1680.60","1035277623","13376937880276","1193686836834111"
"2020/03/12","1834.33","-73.94","-3.87","1887.97","1897.23","1808.56","850344629","11309953238897","1235351151777928"
"2020/03/11","1908.27","-54.66","-2.78","1965.67","1967.70","1898.27","679716263","8598096539563","1284895600563685"
"2020/03/10","1962.93","8.16","0.42","1942.85","1968.17","1934.72","638564334","9133693232419","1321480461086756"
"2020/03/09","1954.77","-85.45","-4.19","1981.02","1989.50","1946.90","666868332","8796943870443","1316427699384929"
"2020/03/06","2040.22","-45.04","-2.16","2053.09","2062.57","2032.13","865588195","7233537918936","1373917955358746"
"2020/03/05","2085.26","25.93","1.26","2078.11","2089.08","2059.99","675205309","7954349129052","1404684361584030"
"2020/03/04","2059.33","45.18","2.24","2005.81","2063.59","2005.81","606287025","7829192743679","1386938608490669"
"2020/03/03","2014.15","11.64","0.58","2051.85","2051.85","2009.39","615692688","8687846563942","1356176459905865"
"2020/03/02","2002.51","15.50","0.78","1997.03","2017.07","1969.34","528103441","7811002803335","1348109552183221"
"2020/02/28","1987.01","-67.88","-3.30","2020.17","2031.01","1980.82","671551554","9927960489404","1337716963290314"
"2020/02/27","2054.89","-21.88","-1.05","2073.87","2085.40","2049.15","562775389","7241174418670","1383776360997792"
"2020/02/26","2076.77","-26.84","-1.28","2064.07","2089.64","2059.13","810937954","8060327456461","1398569205665041"
"2020/02/25","2103.61","24.57","1.18","2075.55","2105.49","2071.50","1565588378","8952278187621","1417275415217287"
"2020/02/24","2079.04","-83.80","-3.87","2114.04","2120.06","2079.03","948620568","9315474824162","1400516367868853"
"2020/02/21","2162.84","-32.66","-1.49","2165.65","2184.43","2160.28","635474020","7105856138500","1456692607497773"
"2020/02/20","2195.50","-14.84","-0.67","2223.55","2228.18","2186.72","709563653","7677672112579","1478574047802416"
"2020/02/19","2210.34","1.46","0.07","2222.51","2226.00","2191.20","591155345","7107033607258","1488454958761049"
"2020/02/18","2208.88","-33.29","-1.48","2225.98","2232.93","2205.21","470424959","6411451075683","1487436220977309"
"2020/02/17","2242.17","-1.42","-0.06","2243.07","2250.05","2230.26","458247876","5639200666983","1510109679102093"
"2020/02/14","2243.59","10.63","0.48","2232.71","2251.50","2221.90","597224094","6379565384141","1511254622615908"
"2020/02/13","2232.96","-5.42","-0.24","2245.72","2255.49","2230.30","638666394","8121197408774","1505295816622192"
"2020/02/12","2238.38","15.26","0.69","2225.95","2242.24","2214.77","632462739","6892197809938","1508346241846750"
"2020/02/11","2223.12","22.05","1.00","2213.50","2233.32","2211.25","526211397","6611195318466","1498338521859173"
"2020/02/10","2201.07","-10.88","-0.49","2185.63","2203.39","2180.51","609566457","5471061224066","1483846707096682"
"2020/02/07","2211.95","-15.99","-0.72","2221.49","2223.92","2198.14","800342334","8813174418003","1491013321310687"
"2020/02/06","2227.94","62.31","2.88","2184.77","2229.99","2182.25","695216238","8334737832306","1501460505978003"
"2020/02/05","2165.63","7.73","0.36","2177.26","2181.52","2154.88","574395954","7736275092053","1460243894885127"
"2020/02/04","2157.90","39.02","1.84","2121.22","2162.32","2120.53","624641660","7791178403016","1454235584223968"
"2020/02/03","2118.88","-0.13","-0.01","2086.61","2126.73","2082.74","836699550","8068704032225","1427133301985757"
"2020/01/31","2119.01","-28.99","-1.35","2160.60","2167.23","2119.01","710507814","7226687169037","1427047754939819"
"2020/01/30","2148.00","-37.28","-1.71","2181.54","2187.45","2139.72","602838388","7105203082012","1446505817054810"
"2020/01/29","2185.28","8.56","0.39","2188.18","2195.45","2172.33","692300723","6589949501296","1472171521931855"
"2020/01/28","2176.72","-69.41","-3.09","2192.22","2199.93","2166.23","808878835","8818232390840","1466083102897148"
"2020/01/23","2246.13","-21.12","-0.93","2254.54","2260.63","2241.94","509608911","6790103967147","1512629061905415"
"2020/01/22","2267.25","27.56","1.23","2238.53","2269.27","2235.13","608509908","6365617281303","1526798959055386"
"2020/01/21","2239.69","-22.95","-1.01","2259.81","2266.31","2238.25","770319899","5569550564922","1508408627687428"
"2020/01/20","2262.64","12.07","0.54","2261.40","2277.23","2258.09","545491231","5950403033200","1524384083509849"
"2020/01/17","2250.57","2.52","0.11","2261.57","2268.71","2245.58","580816395","5444383530119","1515299753695611"
"2020/01/16","2248.05","17.07","0.77","2231.93","2249.09","2225.41","808331797","6204474418701","1513149909207655"
"2020/01/15","2230.98","-7.90","-0.35","2229.80","2238.21","2223.39","746156323","5946351320652","1501047629018491"
"2020/01/14","2238.88","9.62","0.43","2243.06","2250.79","2232.94","835899254","7294227861325","1506534496285997"
"2020/01/13","2229.26","22.87","1.04","2204.49","2230.43","2204.49","488288759","6214780461727","1499967180669582"
"2020/01/10","2206.39","19.94","0.91","2189.48","2206.92","2188.10","594536948","6459299778577","1484063380523097"
"2020/01/09","2186.45","35.14","1.63","2182.20","2186.45","2172.16","592603655","7261591245997","1470805018622162"
"2020/01/08","2151.31","-24.23","-1.11","2156.27","2162.32","2137.72","913830628","8750722208310","1446631314388659"
"2020/01/07","2175.54","20.47","0.95","2166.60","2181.62","2164.27","568235609","5143511908278","1462298814406954"
"2020/01/06","2155.07","-21.39","-0.98","2154.97","2164.42","2149.95","592670719","5156540935534","1448385085188395"
"2020/01/03","2176.46","1.29","0.06","2192.58","2203.38","2165.39","631562785","5763662746548","1462298971774498"
"2020/01/02","2175.17","-22.50","-1.02","2201.21","2202.32","2171.84","494677752","4638167309579","1461424793589993"
